Hist,count
707,1
7fc,1
81f,1
3ffcb,1
3ffc4,1
a80,1
b5a,1
1ec1,1
3fe78,1
1d80,1
3fe55,1
3fe1f,1
3fe10,1
3fe0d,1
3fe06,1
1d89,1
1df5,1
1c2f,1
1f0f,1
3fdf7,1
3fdf6,1
3fdf1,1
1f3f,1
3fde0,1
3fdc0,1
3fdbf,1
1be2,1
3ff1b,1
3ff06,1
fef,1
ff7,1
3fef9,1
fff,1
160f,1
3fef0,1
3f3df,1
3fed9,1
3fed6,1
3fec0,1
3feb1,1
3feab,1
1c1e,1
3fe7d,1
3fe7c,1
3deb9,1
3dfbc,1
3df9e,1
3df7f,1
3df17,1
3df15,1
3df0b,1
3df05,1
3df01,1
3def0,1
3dfc1,1
3de2f,1
3de14,1
3de0f,1
4203,1
3dc44,1
3dc15,1
3dc0f,1
3dc0a,1
3e055,1
3e36f,1
4186,1
3e351,1
3e2ff,1
3e2a9,1
3e1ef,1
3e1e5,1
3e07e,1
3e068,1
3dc07,1
3e03f,1
4201,1
3dffc,1
3dff5,1
3dfef,1
3dfdf,1
3dfdb,1
3dfcf,1
3cc99,1
3d0e5,1
3d02a,1
3d021,1
3cfdc,1
3cf6d,1
3cf49,1
3ce5e,1
3cd11,1
4444,1
3d0ef,1
4447,1
3cab1,1
3ca5e,1
3c7e5,1
3c777,1
3c444,1
3c3f3,1
3c3df,1
3d7a0,1
3db7f,1
3db2f,1
3daff,1
3dae5,1
3dad0,1
4297,1
436d,1
3d7e8,1
3d7a1,1
3e3bb,1
3d77b,1
3d69f,1
3d686,1
3d555,1
3d53f,1
3d2fa,1
3d2a8,1
3d1c5,1
3e04,1
3efd7,1
3bff,1
3ef9f,1
3ef8b,1
3ef80,1
3ef78,1
3c0f,1
3ef5c,1
3ef35,1
3bea,1
3e35,1
3ee5f,1
3ee0f,1
3ee0d,1
3e3f,1
3eddb,1
3ed72,1
3ed5f,1
3f034,1
3f3db,1
3f3d2,1
3bb7,1
3f2be,1
3f2b3,1
3f1e0,1
3f07e,1
3f03f,1
3f03b,1
3ecec,1
3bc0,1
3bdc,1
3effd,1
3bdf,1
3eff0,1
3efe7,1
3efe5,1
3efe0,1
3e57f,1
3e7ee,1
3e7d5,1
3e7c9,1
3e7b6,1
3e78f,1
3e6fd,1
3e6f4,1
3e65e,1
3e5f5,1
3fe5,1
3e566,1
3e558,1
3e555,1
3e553,1
3e52f,1
3e3ff,1
3e3ca,1
3e3bf,1
3eab9,1
3ec7f,1
3e7e,1
3ebfe,1
3ebd1,1
3f7e,1
3fbd,1
3eb4f,1
3eb12,1
3c3ca,1
3eaa9,1
3e954,1
3e877,1
3e861,1
3e815,1
3e810,1
3e80e,1
3fdf,1
1edbf,1
1f1e5,1
1f157,1
1efde,1
1efcf,1
1efbe,1
1efb7,1
1ef8a,1
1ee0a,1
1ee07,1
1f2e4,1
1ebff,1
1ebd0,1
1e870,1
1e688,1
1e681,1
1e621,1
1e52f,1
1e3fe,1
1e3d5,1
1f862,1
1fc3d,1
1fbf7,1
1fbec,1
1fb83,1
1fafd,1
1fad3,1
1faa7,1
1fa03,1
f07b,1
1e325,1
1f6ff,1
1f676,1
f555,1
f6df,1
1f555,1
1f53f,1
1f4af,1
1f3f7,1
1f3f6,1
1caaf,1
1d7c6,1
1d555,1
1d0f8,1
1cfd5,1
1cf0c,1
1cf02,1
1cbff,1
1cbfd,1
1cafa,1
1d805,1
1c447,1
1c3ef,1
f974,1
1bffc,1
1bf83,1
1bf81,1
1bf7d,1
1bf3c,1
1bebf,1
1df15,1
1e1f5,1
1e1d9,1
1e144,1
1e0f7,1
f703,1
1e027,1
1dffe,1
f7fe,1
1df4e,1
1fcf4,1
1defb,1
1deea,1
1de03,1
