schema_version,rnf_name,rnf_node_id,status,transaction_channel,transaction_type,opcode_hex,source_id,target_id,transaction_id,start_tick,end_tick,latency_ticks,chi_clock_period_ticks,terminal_channel,terminal_type,terminal_opcode_hex,retry_count,trace_start_tick,trace_stop_tick
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,1,1378461888,1378493580,31692,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,2,1378461888,1378498028,36140,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,3,1378504700,1378531388,26688,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,4,1378510260,1378540840,30580,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,5,1378510260,1378689848,179588,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522081,1378871104,1378871104,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,7,1378699856,1378938936,239080,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522085,1378947832,1378947832,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,6,1378696520,1379034012,337492,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,8,1378703192,1379059032,355840,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,9,1378703192,1379066260,363068,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadUnique,0x7,4,144,10,1378859984,1379069040,209056,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,11,1379070708,1379097396,26688,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,12,1379070708,1379099620,28912,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522091,1379180796,1379180796,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,13,1379106292,1379227500,121208,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522095,1379253076,1379253076,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522098,1379309232,1379309232,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,14,1379110184,1379343704,233520,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,15,1379110184,1379345928,235744,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522101,1379368168,1379368168,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,16,1379234728,1379381512,146784,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522102,1379390964,1379390964,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522103,1379409868,1379409868,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,19,1379359272,1379427660,68388,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522104,1379428772,1379428772,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,17,1379236396,1379497716,261320,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,18,1379236396,1379505500,269104,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522108,1379532188,1379532188,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522109,1379550536,1379550536,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,20,1379360384,1379567772,207388,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522110,1379568884,1379568884,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522111,1379587232,1379587232,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,21,1379362052,1379607248,245196,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522112,1379635048,1379635048,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,22,1379388184,1379666184,278000,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522114,1379672856,1379672856,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522117,1379730680,1379730680,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522119,1379766820,1379766820,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522120,1379785168,1379785168,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522121,1379803516,1379803516,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,23,1379576112,1379806296,230184,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,27,1379676748,1379817416,140668,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,24,1379672856,1379834652,161796,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,25,1379675636,1379878020,202384,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,26,1379675636,1379889696,214060,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,28,1379678416,1379931396,252980,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522128,1379948076,1379948076,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,29,1379841880,1380002008,160128,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522133,1380050380,1380050380,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522134,1380069284,1380069284,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522137,1380130444,1380130444,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,33,1380015908,1380172700,156792,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,30,1380012016,1380175480,163464,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,34,1380015908,1380177704,161796,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522141,1380204392,1380204392,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,31,1380014240,1380215512,201272,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,32,1380014240,1380253876,239636,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522144,1380284456,1380284456,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadUnique,0x7,4,144,35,1380164360,1380324488,160128,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,36,1380184376,1380340612,156236,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,37,1380187156,1380352844,165688,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522148,1380361740,1380361740,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,39,1380222740,1380379532,156792,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522149,1380380644,1380380644,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522152,1380436800,1380436800,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522153,1380466268,1380466268,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,38,1380187156,1380467380,280224,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522156,1380526316,1380526316,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,40,1380386204,1380546888,160684,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522158,1380563012,1380563012,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,42,1380554116,1380579692,25576,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522159,1380583028,1380583028,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,43,1380560232,1380585808,25576,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,45,1380586920,1380612496,25576,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,44,1380560232,1380618612,58380,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522161,1380619724,1380619724,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522162,1380637516,1380637516,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522163,1380655864,1380655864,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadUnique,0x7,4,144,41,1380513528,1380660868,147340,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,50,1380629176,1380670876,41700,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522164,1380674768,1380674768,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,46,1380594704,1380751496,156792,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,47,1380595816,1380757056,161240,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,48,1380595816,1380760392,164576,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,49,1380629176,1380765396,136220,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522166,1380766508,1380766508,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,51,1380772068,1380898280,126212,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,52,1380774292,1380914404,140112,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadUnique,0x7,4,144,53,1380863252,1380917740,54488,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,54,1380921632,1381068972,147340,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,56,1380926080,1381079536,153456,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,55,1380926080,1381199632,273552,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,57,1381076200,1381248004,171804,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,60,1381090656,1381258568,167912,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadUnique,0x7,4,144,61,1381212420,1381269688,57268,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,58,1381081760,1381350864,269104,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,59,1381081760,1381356424,274664,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522193,1381356424,1381356424,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522194,1381374772,1381374772,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,62,1381363096,1381429260,66164,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,64,1381364208,1381452612,88404,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,63,1381363096,1381552692,189596,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,65,1381364208,1381584384,220176,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,66,1381370324,1381617744,247420,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadUnique,0x7,4,144,67,1381561588,1381669452,107864,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,68,1381563256,1381778984,215728,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522215,1381793440,1381793440,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,69,1381786768,1381956904,170136,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,70,1381787880,1381988040,200160,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522225,1381989152,1381989152,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,71,1381787880,1381993044,205164,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522226,1382008056,1382008056,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,72,1381999716,1382229900,230184,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,73,1382001940,1382269932,267992,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,74,1382001940,1382276048,274108,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,75,1382005832,1382279384,273552,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522241,1382288836,1382288836,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522243,1382328312,1382328312,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,76,1382236572,1382361672,125100,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522247,1382457860,1382457860,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,77,1382368344,1382568504,200160,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,78,1382370568,1382574064,203496,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,79,1382370568,1382579624,209056,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,80,1382390584,1382583516,192932,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522258,1382668584,1382668584,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,82,1382592412,1382685264,92852,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522259,1382686932,1382686932,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522261,1382722516,1382722516,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,83,1382592412,1382725852,133440,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522262,1382740864,1382740864,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,85,1382602420,1382758656,156236,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,81,1382579624,1382768664,189040,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,84,1382601308,1382854288,252980,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522268,1382855400,1382855400,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,86,1382604088,1382897656,293568,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,87,1382692492,1382907664,215172,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,88,1382766996,1382937132,170136,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522275,1382990508,1382990508,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522278,1383046108,1383046108,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,89,1382914336,1383077800,163464,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,93,1382956036,1383095592,139556,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522281,1383101152,1383101152,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,90,1382916560,1383135068,218508,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,91,1382916560,1383138960,222400,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,92,1382952144,1383191224,239080,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadUnique,0x7,4,144,94,1383082248,1383233480,151232,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522291,1383312432,1383312432,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522293,1383362472,1383362472,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,95,1383103932,1383365252,261320,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,96,1383106156,1383367476,261320,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,97,1383378040,1383403616,25576,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522298,1383454212,1383454212,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522299,1383473116,1383473116,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522300,1383505364,1383505364,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522301,1383523712,1383523712,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,98,1383378040,1383556516,178476,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadUnique,0x7,4,144,99,1383431972,1383676056,244084,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,101,1383565412,1383758900,193488,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,102,1383565412,1383765572,200160,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,103,1383772800,1383797264,24464,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,105,1383804492,1383829512,25020,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522316,1383833960,1383833960,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,100,1383563188,1383848972,285784,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522317,1383852308,1383852308,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,108,1383836740,1383861204,24464,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,107,1383807828,1383869544,61716,556,DAT,CompData,0x4,1,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,109,1383841744,1383872324,30580,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,110,1383841744,1383874548,32804,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522318,1383874548,1383874548,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,111,1383856200,1383882332,26132,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadShared,0x1,4,144,112,1383868432,1383895120,26688,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,REQ,ReadUnique,0x7,4,144,104,1383781140,1383905684,124544,556,DAT,CompData,0x4,0,1378457841,3378457841
1,system.chi_bridges1,4,completed,SNP,SnpCleanInvalid,0x9,144,4,2147522320,1383914580,1383914580,0,556,RSP,SnpResp,0x1,0,1378457841,3378457841
