phaseID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,average
0,0,1002,1343,1445,1008,1256,1161,566,1143,314,832,639,345,470,350,383,292,289,181,275,335,351,80,54,41,25,43,9,2,3,1,0,0,7.02346
1,0,788,1390,1382,1025,1367,1126,603,1132,288,793,695,320,719,413,248,303,165,131,178,201,305,56,26,7,12,24,6,1,1,0,0,0,7.29661
2,0,0,1188,552,551,1646,1111,1094,674,414,0,1096,275,2192,957,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22098
3,0,0,991,463,463,1624,1160,1157,577,347,0,1157,232,2314,1043,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42034
4,0,0,675,310,311,1578,1296,1262,356,233,0,1265,155,2530,1186,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7804
5,0,0,1007,490,489,1631,1101,1138,651,367,0,1139,245,2278,1018,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38785
6,0,2,531,221,247,1540,1062,1300,280,179,2,1541,119,2578,1229,2,170,3,1,4,2,0,3,1,2,0,0,0,0,0,0,0,0,9.07523
7,0,0,0,0,0,1364,3,1364,0,0,0,2728,0,2728,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.469
8,0,0,0,0,0,1365,3,1365,0,0,0,2729,0,2730,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4646
