Hist,count
2a96b,3
3f752,3
1ad6b,3
3f761,3
eeea,3
3dfdb,3
1abff,3
e738,3
3fbef,3
2dfeb,3
dcc3,3
3bfb7,3
2dfdf,3
3c3ff,3
2d7b,3
3bf7e,3
182c1,3
182ab,3
29ad6,3
3bde,3
463a,3
2f249,3
2f333,3
3fe7b,3
2de93,3
2dc76,3
297ef,3
3d4f7,3
3bff3,3
1915b,3
29dd7,3
2e303,3
450,3
3bff9,3
2e7ff,3
3fe55,3
4d5f,3
3dea6,3
20faf,3
3f7ee,3
5835,3
3fbd9,3
29f96,3
3bfef,3
2ebef,3
3dea5,3
420,3
2ed52,3
2d1f5,3
3ffdd,3
3dbfe,3
3bb5,3
1defe,3
2e333,3
2d42d,3
3feaf,3
17d0e,3
1ea3e,3
2101,3
3bf70,3
21def,3
2d0ef,3
2fab7,3
3bb,3
1bbfc,3
edc7,3
3f7af,3
3feb3,3
2ba95,3
2aab3,3
e877,3
e8ee,3
1fffe,3
17f97,3
2f53d,3
3f9ff,3
1be2d,3
eb9a,3
444e,3
1ea68,3
2055f,3
3bf75,3
1a493,3
2f781,3
b555,3
3fbf5,3
2f7f7,3
2d686,3
2d5d5,3
9318,3
36ff6,3
3e7ff,3
14eb1,3
117a3,3
3efcb,3
2acc7,3
370c3,3
37183,3
118d5,3
3973e,3
3efac,3
7e3f,3
14a52,3
36ff5,3
3ef95,3
1f8bd,3
1f8f5,3
26aaf,3
1f96f,3
2aaea,3
3ff55,3
377fb,3
269d3,3
26401,3
3fd55,3
3ff5f,3
38f1b,3
1551f,3
3f015,3
10707,3
776a,3
3a7f5,3
274ed,3
3ffaf,3
35b7e,3
35bfd,3
3eff7,3
15554,3
97af,3
1554f,3
10c86,3
37ff,3
271f6,3
77ff,3
154be,3
35fe5,3
c0ef,3
3ffab,3
3ff36,3
955d,3
20ec4,3
26faf,3
36fbb,3
1f7fd,3
23f03,3
252e3,3
124b5,3
1cdc7,3
924d,3
12fff,3
3ea52,3
12fdf,3
38abb,3
924f,3
37fde,3
124c6,3
37fe3,3
1cf9f,3
12abe,3
3ff6f,3
37fef,3
25297,3
1fbea,3
1cfd7,3
125ff,3
1297a,3
3ebd0,3
3eb47,3
12630,3
3ff82,3
3fcff,3
1d03b,3
927f,3
2aaee,3
37b7f,3
142d0,3
3e85b,3
37bd9,3
157d,3
13feb,3
2abc7,3
3e877,3
92f7,3
13f7f,3
3ff63,3
13f1f,3
37d53,3
170bf,3
1570,3
11f2f,3
13b35,3
13b05,3
11f67,3
3ee37,3
3eddb,3
24977,3
20e3f,3
2aaf3,3
1357f,3
37ef9,3
37f03,3
15dad,3
2877d,3
3181b,3
15fff,3
3181d,3
15fe3,3
3f5fd,3
2872b,3
31e02,3
31e93,3
1bffd,3
31f49,3
1df5,3
f5f5,3
15df0,3
28955,3
f5fe,3
3b6db,3
32be5,3
28383,3
32d6f,3
32fff,3
3b552,3
33355,3
3f3df,3
3dffb,3
6fb1,3
c51b,3
33bff,3
303ff,3
20f3f,3
17055,3
2fff3,3
16fdf,3
3f71b,3
3fdc3,3
3f703,3
1bfcf,3
16bed,3
3f6db,3
66e3,3
16ab5,3
3037e,3
1f5ff,3
23037,3
1e7e,3
3fedf,3
2aabc,3
307f0,3
3fee1,3
3f61f,3
30d5f,3
28b03,3
31110,3
3f5ff,3
3b7ff,3
3dfef,3
9a95,3
27bff,3
15687,3
1f2e2,3
3aaab,3
351dd,3
2aed7,3
3fc0a,3
fffb,3
27a4c,3
155f6,3
3e2f6,3
3a9dd,3
2aeb8,3
9fbf,3
3e356,3
155da,3
3ffb7,3
20ec9,3
3ffb0,3
3f0d5,3
2aea5,3
3d79f,3
2760b,3
10432,3
3e3f7,3
3ff2f,3
3f035,3
3f17b,3
33d32,3
3fd67,3
15890,3
1c0d5,3
7017,3
34070,3
237ff,3
34083,3
3f2a5,3
fd56,3
fd7a,3
34395,3
fd7f,3
3affd,3
27dbd,3
3e275,3
1f157,3
3abbf,3
3ab7e,3
2af4b,3
bd2f,3
2af30,3
1,2
3fdbb,2
2aaad,2
20fff,2
3fd52,2
2aab9,2
2aa5f,2
2aad5,2
2aac5,2
3dab0,2
3fd07,2
20e2f,2
3ff1a,2
26def,2
23efb,2
26fef,2
27477,2
23e5c,2
23cdd,2
2766a,2
276ea,2
2775d,2
23bb9,2
3ff50,2
23955,2
27a98,2
27aff,2
3ffbd,2
3ffc7,2
27e5b,2
27f07,2
27f77,2
27f7f,2
27ff7,2
3ff95,2
3ff7e,2
25292,2
24e2f,2
24bbf,2
24b33,2
24aae,2
3ff7a,2
249a3,2
3ff70,2
2555f,2
27ff9,2
25659,2
2497f,2
24973,2
25959,2
25afb,2
25d6f,2
25e3e,2
3ff97,2
3ff59,2
2a170,2
297a5,2
3ffe3,2
29a69,2
226b5,2
226af,2
29d3b,2
29ffb,2
2a15f,2
3fff0,2
21dff,2
3fe87,2
2a195,2
3fe1f,2
2a3ef,2
2a525,2
21841,2
2a6ad,2
2a7ad,2
21555,2
214ad,2
2a9fd,2
3fec3,2
2331b,2
28107,2
3fee8,2
2303d,2
2870e,2
28dd1,2
28e2f,2
3ffd0,2
3fedb,2
22f70,2
2aa2b,2
28f9f,2
22c0d,2
29252,2
3feb5,2
293f7,2
3ffd7,2
296ad,2
2978f,2
297a1,2
3ebfa,2
3855e,2
383ff,2
38357,2
382cd,2
381ea,2
381bf,2
380ab,2
37ff3,2
37ff0,2
37fed,2
3861a,2
37fd5,2
37fac,2
37f7e,2
37f6f,2
37f42,2
37eef,2
37ea9,2
37ea5,2
37e81,2
37e5d,2
38dc7,2
3e7fd,2
39f3f,2
39cf5,2
39ce7,2
39b25,2
3956b,2
3924f,2
38f37,2
38ec4,2
38dff,2
37dd6,2
38c1b,2
38c0c,2
38bd0,2
3ea93,2
389d7,2
387ff,2
3877b,2
386f3,2
386e3,2
36a4b,2
37719,2
3770b,2
3ef97,2
371c6,2
3efc9,2
37062,2
37035,2
3efcf,2
36fef,2
3efdb,2
377d1,2
360b0,2
3eff0,2
35fd3,2
35f8b,2
35ef5,2
35ecb,2
35ad6,2
3effb,2
35a1f,2
357f9,2
37afa,2
37d79,2
37d55,2
37cfb,2
37cdb,2
37cab,2
37c5f,2
37c31,2
37bfb,2
3eee1,2
37baf,2
3e6ca,2
37aeb,2
3eeef,2
3ef7d,2
37a8f,2
3ef7f,2
377fe,2
377ef,2
377ee,2
377ed,2
3c1de,2
3cdc7,2
3cbff,2
3cbaf,2
3caa9,2
3ddd7,2
3dddf,2
3c6ad,2
3c5d7,2
3c52b,2
3c2af,2
3cfd7,2
3c143,2
3c046,2
3defb,2
3bff0,2
3df01,2
3df7f,2
3bf81,2
3df8a,2
3dfb4,2
3bf7c,2
3d4a2,2
3d9e9,2
3d925,2
3d7b2,2
3d7a0,2
3db8f,2
3dbc0,2
3d557,2
3d4fe,2
3dbf5,2
3d4db,2
3bf7b,2
3d2a8,2
3dc0d,2
3d071,2
3d070,2
3d011,2
3cfff,2
3dcf5,2
3dd80,2
3dd81,2
3e3bb,2
3b3bf,2
3b0b0,2
3b07f,2
3b015,2
3affb,2
3ab33,2
3aaae,2
3a9ef,2
3a9d8,2
3e303,2
3b554,2
3a994,2
3a95f,2
3a891,2
3e3d7,2
3e3ff,2
3a5ef,2
3a1f1,2
3a1dd,2
3a077,2
39ffd,2
3bc0f,2
3bf78,2
3bf6f,2
3bf15,2
3bea9,2
3be55,2
3be27,2
3bdf7,2
3bde1,2
3dfbc,2
3bd4d,2
3f03f,2
3bb0b,2
3b9ea,2
3dfdd,2
3b8dd,2
3b8db,2
3b861,2
3b7da,2
3b5f9,2
3b555,2
2d555,2
3f9b2,2
2dfe7,2
3f9f3,2
2dfbb,2
2dbea,2
3f9fd,2
2db7b,2
2d7dc,2
3fa0f,2
2d557,2
2dff7,2
2d553,2
2d53f,2
2d036,2
2cdff,2
2cb2b,2
2cacb,2
3fa94,2
2c77f,2
2c495,2
3fa95,2
2ed5d,2
3f7cb,2
2f53f,2
2f534,2
2f51f,2
2f4d0,2
3f7de,2
3f7e5,2
2eff5,2
2eff0,2
2ee17,2
2c0b0,2
2eb7f,2
2e463,2
3f7f6,2
2e337,2
3f8bf,2
2e186,2
3f947,2
2dfff,2
